id,name,credits,tags,subject,term,eligible_grades,prerequisite,corequisite,elective,schools
8668,Digital Marketing,0.5,CTE,Career & Technical Education,"Semester 1, Semester 2","9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8675VA,Cisco Network Engineering I Lab A,0.5,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,Cisco Network Engineering I and Cisco Network Engineering I Lab are taken concurrently. Student must have Algebra II or currently enrolled in Algebra II.,True,"Seven Lakes HS,Paetow HS"
8675VB,Cisco Network Engineering I Lab B,0.5,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,Cisco Network Engineering I and Cisco Network Engineering I Lab are taken concurrently. Student must have Algebra II or currently enrolled in Algebra II.,True,"Seven Lakes HS,Paetow HS"
8676VA,Cisco Network Engineering II Lab A,0.5,MCTC,Career & Technical Education,Semester 1,12th,"Cisco Network Engineering I and Lab , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",Cisco Network Engineering II and Cisco Network Engineering II Lab are taken concurrently. ,True,"Seven Lakes HS,Paetow HS"
8676VB,Cisco Network Engineering II Lab B,0.5,MCTC,Career & Technical Education,Semester 2,12th,"Cisco Network Engineering I and Lab , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",Cisco Network Engineering II and Cisco Network Engineering II Lab are taken concurrently. ,True,"Seven Lakes HS,Paetow HS"
8678V,Cybersecurity I,1,MCTC,Career & Technical Education,"Semester 1, Semester 2",12th,"Computer Maintenance Cisco Academy or Cisco Network Engineering I/Cisco Network Engineering I Lab , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8679V,Cybersecurity II,1,MCTC,Career & Technical Education,"Semester 1, Semester 2",12th,"Computer Maintenance Cisco Academy or Cisco Network Engineering I/Cisco Network Engineering I Lab , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8680A,Computer Science - Unity Game Development KAP A,0.5,KAP,Career & Technical Education,Semester 1,"10th, 11th, 12th",AP Computer Science A or Computer Science II KAP,N/A,True,"Seven Lakes HS,Paetow HS"
8680B,Computer Science - Unity Game Development KAP B,0.5,KAP,Career & Technical Education,Semester 2,"10th, 11th, 12th",AP Computer Science A or Computer Science II KAP,N/A,True,"Seven Lakes HS,Paetow HS"
8700VA,Automotive Technology I  - Maintenance and Light A,1,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,Automotive Technology and Automotive Basics are taken concurrently. ,True,"Seven Lakes HS,Paetow HS"
8700VB,Automotive Technology I  - Maintenance and Light B,1,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,Automotive Technology and Automotive Basics are taken concurrently. ,True,"Seven Lakes HS,Paetow HS"
8707VA,Automotive Basics A,0.5,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,Automotive Technology and Automotive Basics are taken concurrently. ,True,"Seven Lakes HS,Paetow HS"
8707VB,Automotive Basics B,0.5,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,Automotive Technology and Automotive Basics are taken concurrently. ,True,"Seven Lakes HS,Paetow HS"
8715VA,Automotive Technology II (3 Credits) A,1.5,MCTC,Career & Technical Education,Semester 1,12th,"Pre-requisites for Auto II are Automotive Technology I - Maintenance and Light and Automotive Basics , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8715VB,Automotive Technology II (3 Credits) B,1.5,MCTC,Career & Technical Education,Semester 1,12th,"REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course. , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8743VA,Introduction to Cosmetology A,0.5,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,Introduction to Cosmetology and Cosmetology I are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8743VB,Introduction to Cosmetology B,0.5,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,Introduction to Cosmetology and Cosmetology I are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8744VA,Cosmetology I A,1,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,Cosmetology I and Introduction to Cosmetology are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8744VB,Cosmetology I B,1,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,Cosmetology I and Introduction to Cosmetology are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8751VA,Cosmetology Design and Color Theory A,0.5,MCTC,Career & Technical Education,Semester 1,12th,"Cosmetology I and Introduction to Cosmetology , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",Cosmetology Design and Color Theory and Cosmetology II are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8751VB,Cosmetology Design and Color Theory B,0.5,MCTC,Career & Technical Education,Semester 2,12th,"Cosmetology I and Introduction to Cosmetology , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",Cosmetology Design and Color Theory and Cosmetology II are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8752VA,Cosmetology II A,1,MCTC,Career & Technical Education,Semester 1,12th,"Cosmetology I and Introduction to Cosmetology , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",Cosmetology Design and Color Theory and Cosmetology II are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8752VB,Cosmetology II B,1,MCTC,Career & Technical Education,Semester 2,12th,"Cosmetology I and Introduction to Cosmetology , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",Cosmetology Design and Color Theory and Cosmetology II are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8780A,ROTC 1A,0.5,CTE,Career & Technical Education,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8780B,ROTC 1B,0.5,CTE,Career & Technical Education,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8782A,ROTC 2A,0.5,CTE,Career & Technical Education,Semester 1,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8782B,ROTC 2B,0.5,CTE,Career & Technical Education,Semester 2,"10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8784A,ROTC 3A,0.5,CTE,Career & Technical Education,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8784B,ROTC 3B,0.5,CTE,Career & Technical Education,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8786A,ROTC 4A,0.5,CTE,Career & Technical Education,Semester 1,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8786B,ROTC 4B,0.5,CTE,Career & Technical Education,Semester 2,12th,N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8786EXA,ROTC 4A,0.5,CTE,Career & Technical Education,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8786EXB,ROTC 4B,0.5,CTE,Career & Technical Education,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8970V,Law Enforcement I,1,MCTC,Career & Technical Education,"Semester 1, Semester 2","11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8970VA,Law Enforcement I A,0.5,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,Law Enforcement I and Law Enforcement II are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8970VB,Law Enforcement I B,0.5,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,Law Enforcement I and Law Enforcement II are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8972V,Court Systems and Practices,1,MCTC,Career & Technical Education,"Semester 1, Semester 2","11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8972VA,Court Systems and Practices A,0.5,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,Advanced Legal Skills and Professions and Court Systems and Practices are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8972VB,Court Systems and Practices B,0.5,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,Advanced Legal Skills and Professions and Court Systems and Practices are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8976V,Law Enforcement II,1,MCTC,Career & Technical Education,"Semester 1, Semester 2","11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8976VA,Law Enforcement II A,0.5,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,Law Enforcement I and Law Enforcement II are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8976VB,Law Enforcement II B,0.5,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,Law Enforcement I and Law Enforcement II are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8977V,Correctional Services,1,MCTC,Career & Technical Education,"Semester 1, Semester 2","11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8977VA,Correctional Services A,0.5,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,Criminal Investigations and Correctional Services are taken concurrently. ,True,"Seven Lakes HS,Paetow HS"
8977VB,Correctional Services B,0.5,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,Criminal Investigations and Correctional Services are taken concurrently. ,True,"Seven Lakes HS,Paetow HS"
8984V,Criminal Investigations,1,MCTC,Career & Technical Education,"Semester 1, Semester 2","11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8984VA,Criminal Investigations A,0.5,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,Criminal Investigations and Correctional Services are taken concurrently. ,True,"Seven Lakes HS,Paetow HS"
8984VB,Criminal Investigations B,0.5,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,Criminal Investigations and Correctional Services are taken concurrently. ,True,"Seven Lakes HS,Paetow HS"
8985VA,Practicum in Law and Public Safety A,1,MCTC,Career & Technical Education,Semester 1,12th,"Two courses required for Practicum in Law, Public Safety, Corrections, and Security. , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8985VB,Practicum in Law and Public Safety B,1,MCTC,Career & Technical Education,Semester 2,12th,"Two courses required for Practicum in Law, Public Safety, Corrections, and Security. , REQUIRED: MCTC Course Request Application - Selecting this course for planning purposes does not guarantee enrollment into the course.",N/A,True,"Seven Lakes HS,Paetow HS"
8987V,ADV LEGAL SKILLS,1,MCTC,Career & Technical Education,"Semester 1, Semester 2","11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8987VA,Advanced Legal Skills and Professions A,0.5,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,Advanced Legal Skills and Professions and Court Systems and Practices are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8987VB,Advanced Legal Skills and Professions B,0.5,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,Advanced Legal Skills and Professions and Court Systems and Practices are taken concurrently.,True,"Seven Lakes HS,Paetow HS"
8990A,Instructional Practices in Education & Training A,1,CTE,Career & Technical Education,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8990B,Instructional Practices in Education & Training B,1,CTE,Career & Technical Education,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8990VA,Instructional Practices in Education & Training A,1,MCTC,Career & Technical Education,Semester 1,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8990VB,Instructional Practices in Education & Training B,1,MCTC,Career & Technical Education,Semester 2,"11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8991A,Practicum in Education and Training A,1,CTE,Career & Technical Education,Semester 1,12th,Instructional Practices in Education and Training,N/A,True,"Seven Lakes HS,Paetow HS"
8991B,Practicum in Education and Training B,1,CTE,Career & Technical Education,Semester 2,12th,Instructional Practices in Education and Training,N/A,True,"Seven Lakes HS,Paetow HS"
8991VA,Practicum in Education and Training A,1,MCTC,Career & Technical Education,Semester 1,12th,Instructional Practices in Education and Training,N/A,True,"Seven Lakes HS,Paetow HS"
8991VB,Practicum in Education and Training B,1,MCTC,Career & Technical Education,Semester 2,12th,Instructional Practices in Education and Training,N/A,True,"Seven Lakes HS,Paetow HS"
8994A,Principles of Education and Training A,0.5,CTE,Career & Technical Education,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8994B,Principles of Education and Training B,0.5,CTE,Career & Technical Education,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,"Seven Lakes HS,Paetow HS"
8995A,Human Growth and Development A,0.5,CTE,Career & Technical Education,Semester 1,"10th, 11th, 12th",N/A,N/A,True,Paetow HS
8995B,Human Growth and Development B,0.5,CTE,Career & Technical Education,Semester 2,"10th, 11th, 12th",N/A,N/A,True,Paetow HS
8995CA,FND HUMAN DEV A,0.5,FND,Career & Technical Education,Semester 1,"10th, 11th, 12th",N/A,N/A,True,Paetow HS
8995CB,FND HUMAN DEV B,0.5,FND,Career & Technical Education,Semester 2,"10th, 11th, 12th",N/A,N/A,True,Paetow HS
8996A,Instr. Practices - Education & Training (DC) A,1,DC,Career & Technical Education,Semester 1,"11th, 12th",N/A,N/A,True,
8996B,Instr. Practices - Education & Training (DC) B,1,DC,Career & Technical Education,Semester 2,"11th, 12th",N/A,N/A,True,
8996VA,Instr. Practices - Education & Training (DC) A,1,"DC,MCTC",Career & Technical Education,Semester 1,"11th, 12th",N/A,N/A,True,Paetow HS
8996VB,Instr. Practices - Education & Training (DC) B,1,"DC,MCTC",Career & Technical Education,Semester 2,"11th, 12th",N/A,N/A,True,Paetow HS
9009A,Applied Commercial Photography 1A,0.5,APL,Career & Technical Education,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,Paetow HS
9009B,Applied Commercial Photography 1B,0.5,APL,Career & Technical Education,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,Paetow HS
9705A,Applied Lifetime Fitness & Wellness Pursuits Girls,0.5,APL,Physical Education,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,Paetow HS
9706A,APL OUTDOOR PURSUITS (B) A,0.5,APL,Physical Education,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,Paetow HS
9706B,APL OUTDOOR PURSUITS (B) B,0.5,APL,Physical Education,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,Paetow HS
9707A,APL OUTDOOR PURSUITS (G) A,0.5,APL,Physical Education,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,Paetow HS
9707B,APL OUTDOOR PURSUITS (G) B,0.5,APL,Physical Education,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,Paetow HS
9708A,APL SKILL BASED PE (B) A,0.5,APL,Physical Education,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,Paetow HS
9708B,APL SKILL BASED PE (B) B,0.5,APL,Physical Education,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,Paetow HS
9709A,APL SKILL BASED PE (G) A,0.5,APL,Physical Education,Semester 1,"9th, 10th, 11th, 12th",N/A,N/A,True,Paetow HS
9709B,APL SKILL BASED PE (G) B,0.5,APL,Physical Education,Semester 2,"9th, 10th, 11th, 12th",N/A,N/A,True,
G0214A,Algebra 1 GT A,0.5,"GT,JH,JHHS",MATH,Semester 1,"8th, 7th",N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G0214B,Algebra 1 GT B,0.5,"GT,JH,JHHS",MATH,Semester 1,"8th, 7th",N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G0252VIRA,KVS Geometry KAP/GT A,0.5,"GT,VIR,KAP,JH,JHHS",MATH,Semester 1,"8th, 6th, 7th","Algebra 1 , Requires GT math identification  REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G0252VIRB,KVS Geometry KAP/GT B,0.5,"GT,VIR,KAP,JH,JHHS",MATH,Semester 2,"8th, 6th, 7th","Algebra 1 , Requires GT Math Identification  REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G0254VIRA,KVS Algebra 2 KAP/GT A,0.5,"GT,VIR,KAP,JH,JHHS",MATH,Semester 1,"8th, 6th, 7th","Geometry , Requires GT Math IdentificationREQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G0254VIRB,KVS Algebra 2 KAP/GT B,0.5,"GT,VIR,KAP,JH,JHHS",MATH,Semester 2,"8th, 6th, 7th","Geometry , Requires GT Math identification  REQUIRED:  Selecting this course for planning purposes does not guarantee enrollment into the course.  A Katy Virtual School application must be completed before course enrollment will be considered.",N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G606,English Language Arts & Reading Block 6 KAP/GT,0,"GT,KAP,JH",English Language Arts,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G614,Math 6 KAP/GT,0,"GT,KAP,JH",MATH,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G624,Social Studies 6 KAP/GT,0,"GT,KAP,JH",Social Studies,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G634,Science 6 KAP/GT,0,"GT,KAP,JH",Science,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G714,Math 7 KAP/GT,0,"GT,KAP,JH",MATH,"Semester 1, Semester 2",7th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G724,Soc Studies 7 KAP/GT,0,"GT,KAP,JH",Social Studies,"Semester 1, Semester 2",7th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G726,English Language Arts & Reading Compacted 7 GT,0,"GT,KAP,JH",English Language Arts,"Semester 1, Semester 2",7th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G734,Science 7 KAP/GT,0,"GT,KAP,JH",Science,"Semester 1, Semester 2",7th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G806,English Language Arts and Reading 8 KAP/GT,0,"GT,KAP,JH",English Language Arts,"Semester 1, Semester 2",8th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G824,Soc Studies 8 KAP/GT,0,"GT,KAP,JH",Social Studies,"Semester 1, Semester 2",8th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
G833,Science 8 KAP/GT,0,"GT,KAP,JH",Science,"Semester 1, Semester 2",8th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0012CKS,Reading 6 (HB),0,JH,English Language Arts,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0012IKS,Reading 6 (HB),0,JH,English Language Arts,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0012KS,Reading 6 (HB),0,JH,English Language Arts,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0013CKS,Math 6 (HB),0,JH,MATH,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0013IKS,Math 6 (HB),0,JH,MATH,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0013KS,Math 6 (HB),0,JH,MATH,"Semester 1, Semester 2",6th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
J0014CKS,Reading 7 (HB),0,JH,English Language Arts,"Semester 1, Semester 2",7th,N/A,N/A,True,"Katy Junior High,West Memorial Junior High,Mayde Creek Junior High,Memorial Parkway Junior High,McDonald Junior High,Beck Junior High,McMeans Junior High,Cinco Ranch Junior High,Morton Ranch Junior High,Beckendorff Junior High,Cardiff Junior High,WoodCreek Junior High,Seven Lakes Junior High,Tays Junior High,Stockdick Junior High,Adams Junior High,Haskett Junior High"
